alcohol_id,ingredient_id,score
519,3840,39
519,4615,727
519,6131,577
519,1458,1000
519,483,211
519,5676,2146
519,4469,14
519,1430,33
519,6004,378
519,1368,82
519,510,54
519,668,29
519,3596,40
519,6409,15
519,4663,170
519,4330,246
519,175,40
519,4052,278
519,2914,45
519,213,43
519,3290,33
519,518,82
519,1773,10
519,5431,177
519,4478,11
519,781,375
519,2955,90
519,2980,84
519,4600,268
519,6441,558
519,547,13
519,5171,11
519,6367,1113
519,1588,117
519,326,76
519,3572,13
519,4687,365
519,1595,30
519,3128,47
519,1361,275
519,4846,1009
519,854,120
662,6299,208
662,4438,17
662,361,17
662,2335,90
662,6631,124
662,5967,15
662,5743,40
662,1083,45
662,823,40
662,5205,90
662,537,45
662,4928,200
662,4204,19
662,1395,10
662,4701,111
662,1411,162
662,321,87
662,5567,13
662,4744,25
662,158,2009
662,2947,2291
662,345,52
662,1426,2352
662,1608,40
662,5096,12
662,4494,36
662,5027,441
662,3839,52
662,4343,23
662,975,51
662,3133,613
662,5190,10
662,1018,42
662,1664,153
662,5535,12
662,4444,73
662,1138,26
662,6756,40
662,3840,39
662,4615,727
662,6131,372
662,1458,1000
662,483,211
662,5676,1767
662,4469,14
662,1430,33
662,6004,378
662,1368,82
662,510,54
662,668,29
662,3596,40
662,6409,15
662,4663,170
662,4330,246
662,175,40
662,4052,278
662,2914,45
662,213,43
662,3290,33
662,518,82
662,5431,177
662,4478,11
662,781,375
662,2955,90
662,2980,84
662,4600,268
662,6441,558
662,547,13
662,5171,11
662,6367,1113
662,1588,117
662,326,38
662,3572,13
662,4687,365
662,1595,30
662,3128,47
662,1361,275
662,4846,729
662,854,120
5534,6299,4357
5534,4438,62
5534,361,558
5534,2335,259
5534,6631,2722
5534,4659,1676
5534,5967,561
5534,5743,113
5534,1083,2639
5534,823,476
5534,5205,984
5534,537,4647
5534,4961,19
5534,223,154
5534,3717,15
5534,2202,251
5534,4013,22
5534,4928,4295
5534,2320,405
5534,4204,751
5534,3920,63
5534,1395,206
5534,4701,583
5534,4460,43
5534,1411,773
5534,6775,274
5534,321,197
5534,438,83
5534,5108,1553
5534,4084,207
5534,4744,1061
5534,158,45140
5534,2947,34650
5534,345,184
5534,5569,137
5534,88,63
5534,2331,2403
5534,4150,6011
5534,6791,190
5534,6140,57
5534,1426,40398
5534,1608,594
5534,1390,33
5534,4243,619
5534,960,435
5534,5096,584
5534,4494,2104
5534,5027,2915
5534,3839,184
5534,5328,237
5534,4343,408
5534,975,1629
5534,86,58
5534,3133,7590
5534,1018,63
5534,1664,756
5534,5535,507
5534,1027,180
5534,5526,115
5534,4444,463
5534,6032,677
5534,1138,604
5534,6756,346
5534,1111,21
5534,4966,576
5534,1645,39
5534,3840,163
5534,302,6731
5534,6287,59
5534,991,439
5534,4615,14382
5534,6131,21813
5534,1458,12210
5534,4733,444
5534,483,1070
5534,5676,30622
5534,4469,1464
5534,1430,1002
5534,3720,99
5534,6004,7868
5534,1895,63
5534,1368,860
5534,1041,255
5534,510,188
5534,3596,99
5534,6349,35
5534,2364,12
5534,6409,82
5534,4045,30
5534,4663,2651
5534,4330,3910
5534,175,4704
5534,4052,19688
5534,2914,72
5534,213,164
5534,3290,1115
5534,518,604
5534,5183,86
5534,5431,2411
5534,4478,852
5534,328,162
5534,781,3763
5534,3636,15
5534,2955,636
5534,4658,74
5534,2980,184
5534,7087,33
5534,4600,9499
5534,6441,11228
5534,547,240
5534,5579,23
5534,3727,252
5534,5171,1693
5534,6367,34167
5534,4350,41
5534,1588,1036
5534,1005,164
5534,4716,25
5534,326,279
5534,3572,119
5534,3782,312
5534,4123,13
5534,4309,1117
5534,4687,1005
5534,145,16
5534,1595,3449
5534,3041,133
5534,3128,4749
5534,5424,63
5534,1361,10405
5534,4545,48
5534,4846,15642
5534,854,2590
6918,6299,17337
6918,4438,145
6918,361,2615
6918,2335,797
6918,6631,14432
6918,4659,10742
6918,5967,3518
6918,5743,179
6918,1083,14053
6918,823,1858
6918,5205,7071
6918,537,23859
6918,4961,397
6918,223,886
6918,3717,20
6918,2202,2686
6918,4013,27
6918,4928,23000
6918,2320,942
6918,336,19
6918,4204,5104
6918,3920,160
6918,1395,274
6918,6894,20
6918,4701,971
6918,1783,62
6918,5519,4221
6918,4460,122
6918,4521,111
6918,1411,2507
6918,6775,623
6918,321,740
6918,438,427
6918,5567,92
6918,5108,8454
6918,4084,444
6918,4744,4601
6918,158,176003
6918,2947,116963
6918,345,5191
6918,2210,154
6918,5569,157
6918,88,194
6918,2331,7064
6918,4150,21092
6918,6791,276
6918,6140,169
6918,1426,104733
6918,1608,1414
6918,1390,361
6918,4243,1092
6918,960,1744
6918,5096,1591
6918,4494,7513
6918,5027,11400
6918,3839,5191
6918,5328,889
6918,4343,435
6918,4625,57
6918,975,9225
6918,86,139
6918,3133,30129
6918,1018,196
6918,1664,4741
6918,3035,53
6918,5535,701
6918,6337,50
6918,1027,258
6918,5526,387
6918,4444,3587
6918,5527,21
6918,6032,4068
6918,1138,1867
6918,6756,571
6918,1111,132
6918,4966,5737
6918,1645,67
6918,1768,112
6918,3840,697
6918,302,34588
6918,6287,293
6918,991,2225
6918,4615,45351
6918,6131,81466
6918,1458,40283
6918,4733,2243
6918,483,6841
6918,5676,54206
6918,4620,73
6918,6266,209
6918,4469,4614
6918,1430,2064
6918,3720,918
6918,6004,16207
6918,1895,1582
6918,1368,1515
6918,1041,3092
6918,510,1846
6918,668,348
6918,3596,116
6918,6349,158
6918,1263,23
6918,2364,274
6918,6409,1632
6918,5125,54
6918,4045,414
6918,4663,12546
6918,6091,325
6918,4330,24754
6918,175,25677
6918,5285,1067
6918,4052,49791
6918,429,224
6918,2914,1256
6918,213,5455
6918,3290,2241
6918,5809,291
6918,518,3924
6918,5183,226
6918,5431,5075
6918,4478,2410
6918,328,639
6918,781,21178
6918,3636,15
6918,2955,5591
6918,4658,300
6918,2980,5645
6918,6051,171
6918,7087,303
6918,4600,37844
6918,6441,33376
6918,3489,607
6918,547,3673
6918,5579,437
6918,3727,1944
6918,5171,5316
6918,6367,125678
6918,1679,45
6918,4350,101
6918,1588,5285
6918,1005,2926
6918,1488,1916
6918,4572,44
6918,1631,1729
6918,4948,26
6918,4716,210
6918,326,453
6918,3572,3549
6918,148,274
6918,3782,4887
6918,4123,12
6918,4309,4536
6918,4687,4615
6918,2188,187
6918,145,21
6918,1595,9860
6918,3041,243
6918,3128,21874
6918,5424,99
6918,1361,31996
6918,4545,295
6918,4846,39804
6918,854,10365
5587,361,69
5587,1083,121
5587,823,57
5587,537,265
5587,2320,19
5587,4204,76
5587,5567,15
5587,5108,201
5587,4744,15
5587,158,971
5587,2947,549
5587,345,13
5587,4150,93
5587,1426,1013
5587,4494,54
5587,5027,24
5587,3839,13
5587,5328,14
5587,975,26
5587,3133,196
5587,1027,12
5587,4966,29
5587,4615,19
5587,6131,354
5587,1458,180
5587,483,23
5587,5676,479
5587,1430,11
5587,6004,68
5587,1041,31
5587,6409,36
5587,4052,18
5587,5183,72
5587,5431,234
5587,4478,71
5587,781,155
5587,2980,49
5587,7087,23
5587,4600,401
5587,6441,61
5587,6367,197
5587,1588,36
5587,1005,60
5587,1631,57
5587,4687,11
5587,3128,81
5587,5424,15
2860,4659,100
2860,5205,100
2860,4961,99
2860,2202,1145
2860,6775,867
2860,4084,195
2860,158,123
2860,4243,185
2860,960,94
2860,4494,731
2860,975,15
2860,86,282
2860,3133,206
2860,1664,11
2860,5535,5050
2860,6032,197
2860,991,475
2860,4733,193
2860,5676,11
2860,1430,93
2860,1895,765
2860,1368,287
2860,1041,6513
2860,3596,187
2860,6349,383
2860,6409,4851
2860,175,112
2860,4052,5346
2860,518,97
2860,328,2064
2860,4600,761
2860,6441,433
2860,547,26
2860,6367,7416
2860,1588,200
2860,1005,21
2860,1595,91
2860,4545,1753
2860,4846,4954
