liquor_id,liquor_name,ingredient_id,ingredient_name,ingredient_type,origin_ingredient_id,origin_ingredient_name,origin_type
5587,sake,1204,chickpea,other,5999,soy_yogurt,asian
5587,sake,1429,cocoa_powder,other,5999,soy_yogurt,asian
5587,sake,4438,nutmeg,other,5999,soy_yogurt,asian
5587,sake,6775,walnut,other,5999,soy_yogurt,asian
5587,sake,1368,cinnamon,other,5999,soy_yogurt,asian
5587,sake,158,apple,other,5999,soy_yogurt,asian
5587,sake,6787,water,other,6005,soybean_oil,asian
5587,sake,4615,parmesan_cheese,other,6005,soybean_oil,asian
5587,sake,5608,salt,other,6005,soybean_oil,asian
5587,sake,2793,garlic,pungent,6005,soybean_oil,asian
5587,sake,6441,tomato,other,6005,soybean_oil,asian
5587,sake,1005,carrot,other,6005,soybean_oil,asian
5587,sake,6894,white_pepper,other,6005,soybean_oil,asian
5587,sake,1041,celery,other,6005,soybean_oil,asian
5587,sake,3290,honey,other,6005,soybean_oil,asian
5587,sake,6051,spinach,other,6434,tofu,asian
5587,sake,4264,miso,asian,6434,tofu,asian
5587,sake,300,bamboo_shoot,other,6434,tofu,asian
5587,sake,3597,kombu,other,6434,tofu,asian
5587,sake,1234,chinese_cabbage,other,6434,tofu,asian
5587,sake,4213,millet,other,6434,tofu,asian
6031,sparkling_wine,4469,olive,other,135,anchovy,seafood
6031,sparkling_wine,966,caper,other,135,anchovy,seafood
6031,sparkling_wine,6441,tomato,other,556,bluefish,seafood
6031,sparkling_wine,3840,lime,other,1023,catfish,seafood
6031,sparkling_wine,5027,potato,other,1023,catfish,seafood
6031,sparkling_wine,2981,green_bell_pepper,other,1023,catfish,seafood
6031,sparkling_wine,1576,cooking_oil,other,1023,catfish,seafood
6031,sparkling_wine,3720,lemon,other,1023,catfish,seafood
6031,sparkling_wine,2793,garlic,pungent,1023,catfish,seafood
6031,sparkling_wine,5809,shrimp,seafood,1023,catfish,seafood
6031,sparkling_wine,4699,peanut_oil,other,1023,catfish,seafood
6031,sparkling_wine,5759,shallot,other,1023,catfish,seafood
6031,sparkling_wine,6083,squid,seafood,1395,clam,seafood
6031,sparkling_wine,5668,scallop,other,1395,clam,seafood
6031,sparkling_wine,5027,potato,other,1395,clam,seafood
6031,sparkling_wine,5063,prawn,other,1395,clam,seafood
6031,sparkling_wine,5579,saffron,other,1395,clam,seafood
6031,sparkling_wine,3148,haddock,other,1395,clam,seafood
6031,sparkling_wine,3597,kombu,other,1395,clam,seafood
6031,sparkling_wine,1645,crab,other,1395,clam,seafood
6031,sparkling_wine,4572,oyster,other,1395,clam,seafood
6031,sparkling_wine,4620,parsley,other,1395,clam,seafood
6031,sparkling_wine,5809,shrimp,seafood,1395,clam,seafood
6031,sparkling_wine,3899,lobster,other,1395,clam,seafood
6031,sparkling_wine,2364,fish,seafood,1395,clam,seafood
6031,sparkling_wine,6787,water,other,1679,crayfish,seafood
6031,sparkling_wine,3720,lemon,other,1679,crayfish,seafood
6031,sparkling_wine,781,butter,other,1679,crayfish,seafood
6031,sparkling_wine,1005,carrot,other,1679,crayfish,seafood
6031,sparkling_wine,1041,celery,other,1679,crayfish,seafood
6031,sparkling_wine,4620,parsley,other,1794,cuttlefish,seafood
6031,sparkling_wine,6083,squid,seafood,2364,fish,seafood
6031,sparkling_wine,5668,scallop,other,2364,fish,seafood
6031,sparkling_wine,5063,prawn,other,2364,fish,seafood
6031,sparkling_wine,5579,saffron,other,2364,fish,seafood
6031,sparkling_wine,1645,crab,other,2364,fish,seafood
6031,sparkling_wine,1395,clam,seafood,2364,fish,seafood
6031,sparkling_wine,1786,curry_leaf,other,2364,fish,seafood
6031,sparkling_wine,3899,lobster,other,2364,fish,seafood
6031,sparkling_wine,6083,squid,seafood,5809,shrimp,seafood
6031,sparkling_wine,5668,scallop,other,5809,shrimp,seafood
6031,sparkling_wine,4460,okra,other,5809,shrimp,seafood
6031,sparkling_wine,6093,star_fruit,other,5809,shrimp,seafood
6031,sparkling_wine,1645,crab,other,5809,shrimp,seafood
6031,sparkling_wine,6159,striped_bass,other,5809,shrimp,seafood
6031,sparkling_wine,3148,haddock,other,5809,shrimp,seafood
6031,sparkling_wine,1395,clam,seafood,5809,shrimp,seafood
6031,sparkling_wine,3125,grouper,other,5809,shrimp,seafood
6031,sparkling_wine,3899,lobster,other,5809,shrimp,seafood
6031,sparkling_wine,6300,swordfish,seafood,5809,shrimp,seafood
6031,sparkling_wine,6749,vermouth,other,5809,shrimp,seafood
6031,sparkling_wine,1023,catfish,seafood,5809,shrimp,seafood
6031,sparkling_wine,5668,scallop,other,6083,squid,seafood
6031,sparkling_wine,5063,prawn,other,6083,squid,seafood
6031,sparkling_wine,5579,saffron,other,6083,squid,seafood
6031,sparkling_wine,3597,kombu,other,6083,squid,seafood
6031,sparkling_wine,5809,shrimp,seafood,6083,squid,seafood
6031,sparkling_wine,1395,clam,seafood,6083,squid,seafood
6031,sparkling_wine,3899,lobster,other,6083,squid,seafood
6031,sparkling_wine,2364,fish,seafood,6083,squid,seafood
6031,sparkling_wine,1125,cherry_tomato,other,6300,swordfish,seafood
6031,sparkling_wine,2310,fennel,other,6300,swordfish,seafood
6031,sparkling_wine,966,caper,other,6300,swordfish,seafood
6031,sparkling_wine,328,basil,other,6300,swordfish,seafood
6031,sparkling_wine,6441,tomato,other,6300,swordfish,seafood
6031,sparkling_wine,3720,lemon,other,6300,swordfish,seafood
6031,sparkling_wine,5809,shrimp,seafood,6300,swordfish,seafood
6031,sparkling_wine,4635,pasta,other,6300,swordfish,seafood
6031,sparkling_wine,5759,shallot,other,6300,swordfish,seafood
6918,white_wine,4469,olive,other,135,anchovy,seafood
6918,white_wine,966,caper,other,135,anchovy,seafood
6918,white_wine,6441,tomato,other,556,bluefish,seafood
6918,white_wine,3840,lime,other,1023,catfish,seafood
6918,white_wine,5027,potato,other,1023,catfish,seafood
6918,white_wine,2981,green_bell_pepper,other,1023,catfish,seafood
6918,white_wine,1576,cooking_oil,other,1023,catfish,seafood
6918,white_wine,3720,lemon,other,1023,catfish,seafood
6918,white_wine,2793,garlic,pungent,1023,catfish,seafood
6918,white_wine,5809,shrimp,seafood,1023,catfish,seafood
6918,white_wine,4699,peanut_oil,other,1023,catfish,seafood
6918,white_wine,5759,shallot,other,1023,catfish,seafood
6918,white_wine,6787,water,other,1679,crayfish,seafood
6918,white_wine,3720,lemon,other,1679,crayfish,seafood
6918,white_wine,781,butter,other,1679,crayfish,seafood
6918,white_wine,1005,carrot,other,1679,crayfish,seafood
6918,white_wine,1041,celery,other,1679,crayfish,seafood
6918,white_wine,4620,parsley,other,1794,cuttlefish,seafood
6918,white_wine,6083,squid,seafood,2364,fish,seafood
6918,white_wine,5668,scallop,other,2364,fish,seafood
6918,white_wine,5063,prawn,other,2364,fish,seafood
6918,white_wine,5579,saffron,other,2364,fish,seafood
6918,white_wine,1645,crab,other,2364,fish,seafood
6918,white_wine,1395,clam,seafood,2364,fish,seafood
6918,white_wine,1786,curry_leaf,other,2364,fish,seafood
6918,white_wine,3899,lobster,other,2364,fish,seafood
6918,white_wine,5668,scallop,other,6083,squid,seafood
6918,white_wine,5063,prawn,other,6083,squid,seafood
6918,white_wine,5579,saffron,other,6083,squid,seafood
6918,white_wine,3597,kombu,other,6083,squid,seafood
6918,white_wine,5809,shrimp,seafood,6083,squid,seafood
6918,white_wine,1395,clam,seafood,6083,squid,seafood
6918,white_wine,3899,lobster,other,6083,squid,seafood
6918,white_wine,2364,fish,seafood,6083,squid,seafood
7017,wine,4469,olive,other,135,anchovy,seafood
7017,wine,966,caper,other,135,anchovy,seafood
7017,wine,6441,tomato,other,556,bluefish,seafood
7017,wine,3840,lime,other,1023,catfish,seafood
7017,wine,5027,potato,other,1023,catfish,seafood
7017,wine,2981,green_bell_pepper,other,1023,catfish,seafood
7017,wine,1576,cooking_oil,other,1023,catfish,seafood
7017,wine,3720,lemon,other,1023,catfish,seafood
7017,wine,2793,garlic,pungent,1023,catfish,seafood
7017,wine,5809,shrimp,seafood,1023,catfish,seafood
7017,wine,4699,peanut_oil,other,1023,catfish,seafood
7017,wine,5759,shallot,other,1023,catfish,seafood
7017,wine,6083,squid,seafood,1395,clam,seafood
7017,wine,5668,scallop,other,1395,clam,seafood
7017,wine,5027,potato,other,1395,clam,seafood
7017,wine,5063,prawn,other,1395,clam,seafood
7017,wine,5579,saffron,other,1395,clam,seafood
7017,wine,3148,haddock,other,1395,clam,seafood
7017,wine,3597,kombu,other,1395,clam,seafood
7017,wine,1645,crab,other,1395,clam,seafood
7017,wine,4572,oyster,other,1395,clam,seafood
7017,wine,4620,parsley,other,1395,clam,seafood
7017,wine,5809,shrimp,seafood,1395,clam,seafood
7017,wine,3899,lobster,other,1395,clam,seafood
7017,wine,2364,fish,seafood,1395,clam,seafood
7017,wine,6787,water,other,1679,crayfish,seafood
7017,wine,3720,lemon,other,1679,crayfish,seafood
7017,wine,781,butter,other,1679,crayfish,seafood
7017,wine,1005,carrot,other,1679,crayfish,seafood
7017,wine,1041,celery,other,1679,crayfish,seafood
7017,wine,4620,parsley,other,1794,cuttlefish,seafood
7017,wine,6083,squid,seafood,2364,fish,seafood
7017,wine,5668,scallop,other,2364,fish,seafood
7017,wine,5063,prawn,other,2364,fish,seafood
7017,wine,5579,saffron,other,2364,fish,seafood
7017,wine,1645,crab,other,2364,fish,seafood
7017,wine,1395,clam,seafood,2364,fish,seafood
7017,wine,1786,curry_leaf,other,2364,fish,seafood
7017,wine,3899,lobster,other,2364,fish,seafood
7017,wine,6083,squid,seafood,5809,shrimp,seafood
7017,wine,5668,scallop,other,5809,shrimp,seafood
7017,wine,4460,okra,other,5809,shrimp,seafood
7017,wine,6093,star_fruit,other,5809,shrimp,seafood
7017,wine,1645,crab,other,5809,shrimp,seafood
7017,wine,6159,striped_bass,other,5809,shrimp,seafood
7017,wine,3148,haddock,other,5809,shrimp,seafood
7017,wine,1395,clam,seafood,5809,shrimp,seafood
7017,wine,3125,grouper,other,5809,shrimp,seafood
7017,wine,3899,lobster,other,5809,shrimp,seafood
7017,wine,6300,swordfish,seafood,5809,shrimp,seafood
7017,wine,6749,vermouth,other,5809,shrimp,seafood
7017,wine,1023,catfish,seafood,5809,shrimp,seafood
7017,wine,5668,scallop,other,6083,squid,seafood
7017,wine,5063,prawn,other,6083,squid,seafood
7017,wine,5579,saffron,other,6083,squid,seafood
7017,wine,3597,kombu,other,6083,squid,seafood
7017,wine,5809,shrimp,seafood,6083,squid,seafood
7017,wine,1395,clam,seafood,6083,squid,seafood
7017,wine,3899,lobster,other,6083,squid,seafood
7017,wine,2364,fish,seafood,6083,squid,seafood
7017,wine,1125,cherry_tomato,other,6300,swordfish,seafood
7017,wine,2310,fennel,other,6300,swordfish,seafood
7017,wine,966,caper,other,6300,swordfish,seafood
7017,wine,328,basil,other,6300,swordfish,seafood
7017,wine,6441,tomato,other,6300,swordfish,seafood
7017,wine,3720,lemon,other,6300,swordfish,seafood
7017,wine,5809,shrimp,seafood,6300,swordfish,seafood
7017,wine,4635,pasta,other,6300,swordfish,seafood
7017,wine,5759,shallot,other,6300,swordfish,seafood
159,apple_brandy,4096,marzipan,other,1266,chocolate,dessert
159,apple_brandy,453,biscuit,other,1266,chocolate,dessert
159,apple_brandy,3308,hop,other,1266,chocolate,dessert
159,apple_brandy,5967,sour_cherry,other,1266,chocolate,dessert
159,apple_brandy,1458,coffee,other,1266,chocolate,dessert
159,apple_brandy,1427,cocoa_butter,other,1266,chocolate,dessert
159,apple_brandy,885,candy_bar,other,1266,chocolate,dessert
159,apple_brandy,1429,cocoa_powder,other,1266,chocolate,dessert
159,apple_brandy,2188,egg,other,1328,chocolate_spread,dessert
159,apple_brandy,4768,pheasant,other,1681,cream,dessert
159,apple_brandy,2821,gelatin,other,1681,cream,dessert
159,apple_brandy,5228,ravioli,other,1681,cream,dessert
159,apple_brandy,3148,haddock,other,1681,cream,dessert
159,apple_brandy,4653,pate,other,1681,cream,dessert
159,apple_brandy,885,candy_bar,other,1681,cream,dessert
159,apple_brandy,854,camembert_cheese,other,1681,cream,dessert
159,apple_brandy,4630,passion_fruit,other,1681,cream,dessert
159,apple_brandy,4153,meringue,other,1681,cream,dessert
159,apple_brandy,6490,truffle,other,1681,cream,dessert
159,apple_brandy,5192,raisin_bread,other,1682,cream_cheese,dessert
159,apple_brandy,2761,fruit_preserve,other,1682,cream_cheese,dessert
159,apple_brandy,4588,pancake,other,1682,cream_cheese,dessert
159,apple_brandy,5676,scotch_whisky,other,1682,cream_cheese,dessert
159,apple_brandy,6766,waffle,other,1682,cream_cheese,dessert
159,apple_brandy,273,bagel,other,1682,cream_cheese,dessert
159,apple_brandy,3378,ice_cream_cone,dessert,1682,cream_cheese,dessert
159,apple_brandy,885,candy_bar,other,1682,cream_cheese,dessert
159,apple_brandy,762,buffalo,other,1682,cream_cheese,dessert
159,apple_brandy,3133,guava,other,1682,cream_cheese,dessert
159,apple_brandy,4153,meringue,other,3377,ice_cream,dessert
159,apple_brandy,885,candy_bar,other,3377,ice_cream,dessert
159,apple_brandy,838,cake,other,3377,ice_cream,dessert
159,apple_brandy,5190,raisin,other,3378,ice_cream_cone,dessert
159,apple_brandy,4204,milk,other,3378,ice_cream_cone,dessert
159,apple_brandy,2188,egg,other,3378,ice_cream_cone,dessert
159,apple_brandy,1682,cream_cheese,dessert,3378,ice_cream_cone,dessert
159,apple_brandy,6131,strawberry,other,3378,ice_cream_cone,dessert
159,apple_brandy,4092,marshmallow,other,3378,ice_cream_cone,dessert
159,apple_brandy,4744,peppermint,other,6172,sugar,dessert
159,apple_brandy,2188,egg,other,6172,sugar,dessert
159,apple_brandy,3727,lemon_balm,other,6172,sugar,dessert
159,apple_brandy,656,boysenberry,other,6172,sugar,dessert
159,apple_brandy,1426,cocoa,other,6172,sugar,dessert
159,apple_brandy,148,anise,other,6172,sugar,dessert
159,apple_brandy,3860,lingonberry,other,6172,sugar,dessert
159,apple_brandy,4763,persimmon,other,6172,sugar,dessert
159,apple_brandy,2335,filbert,other,6172,sugar,dessert
159,apple_brandy,805,buttermilk,other,6172,sugar,dessert
159,apple_brandy,5285,red_currant,other,6172,sugar,dessert
159,apple_brandy,5800,shortening,other,6172,sugar,dessert
159,apple_brandy,4521,orange_oil,other,6172,sugar,dessert
159,apple_brandy,4653,pate,other,6172,sugar,dessert
159,apple_brandy,5424,rhubarb,other,6172,sugar,dessert
159,apple_brandy,5171,quince,other,6172,sugar,dessert
159,apple_brandy,3766,lemon_verbena,other,6172,sugar,dessert
159,apple_brandy,4153,meringue,other,6172,sugar,dessert
159,apple_brandy,58,agar,other,6172,sugar,dessert
159,apple_brandy,3133,guava,other,6172,sugar,dessert
159,apple_brandy,5192,raisin_bread,other,6172,sugar,dessert
159,apple_brandy,2761,fruit_preserve,other,6172,sugar,dessert
159,apple_brandy,2764,fruit_salad,other,6172,sugar,dessert
159,apple_brandy,6093,star_fruit,other,6172,sugar,dessert
159,apple_brandy,5967,sour_cherry,other,6172,sugar,dessert
159,apple_brandy,5328,red_raspberry,other,6172,sugar,dessert
159,apple_brandy,4433,nut,other,6172,sugar,dessert
159,apple_brandy,1368,cinnamon,other,6172,sugar,dessert
159,apple_brandy,3035,green_tea,other,6172,sugar,dessert
159,apple_brandy,2396,flour,other,6172,sugar,dessert
159,apple_brandy,4319,mulberry,other,6172,sugar,dessert
159,apple_brandy,2914,gooseberry,other,6172,sugar,dessert
159,apple_brandy,483,black_currant,other,6172,sugar,dessert
159,apple_brandy,6631,vanilla,other,6172,sugar,dessert
159,apple_brandy,5096,prickly_pear,other,6172,sugar,dessert
159,apple_brandy,1390,citrus_fruit,other,6172,sugar,dessert
159,apple_brandy,4724,pectin,other,6172,sugar,dessert
159,apple_brandy,504,black_raspberry,other,6172,sugar,dessert
519,blackberry_brandy,4096,marzipan,other,1266,chocolate,dessert
519,blackberry_brandy,453,biscuit,other,1266,chocolate,dessert
519,blackberry_brandy,3308,hop,other,1266,chocolate,dessert
519,blackberry_brandy,5967,sour_cherry,other,1266,chocolate,dessert
519,blackberry_brandy,1458,coffee,other,1266,chocolate,dessert
519,blackberry_brandy,1427,cocoa_butter,other,1266,chocolate,dessert
519,blackberry_brandy,885,candy_bar,other,1266,chocolate,dessert
519,blackberry_brandy,1429,cocoa_powder,other,1266,chocolate,dessert
519,blackberry_brandy,2188,egg,other,1328,chocolate_spread,dessert
519,blackberry_brandy,4768,pheasant,other,1681,cream,dessert
519,blackberry_brandy,2821,gelatin,other,1681,cream,dessert
519,blackberry_brandy,5228,ravioli,other,1681,cream,dessert
519,blackberry_brandy,3148,haddock,other,1681,cream,dessert
519,blackberry_brandy,4653,pate,other,1681,cream,dessert
519,blackberry_brandy,885,candy_bar,other,1681,cream,dessert
519,blackberry_brandy,854,camembert_cheese,other,1681,cream,dessert
519,blackberry_brandy,4630,passion_fruit,other,1681,cream,dessert
519,blackberry_brandy,4153,meringue,other,1681,cream,dessert
519,blackberry_brandy,6490,truffle,other,1681,cream,dessert
519,blackberry_brandy,5192,raisin_bread,other,1682,cream_cheese,dessert
519,blackberry_brandy,2761,fruit_preserve,other,1682,cream_cheese,dessert
519,blackberry_brandy,4588,pancake,other,1682,cream_cheese,dessert
519,blackberry_brandy,5676,scotch_whisky,other,1682,cream_cheese,dessert
519,blackberry_brandy,6766,waffle,other,1682,cream_cheese,dessert
519,blackberry_brandy,273,bagel,other,1682,cream_cheese,dessert
519,blackberry_brandy,3378,ice_cream_cone,dessert,1682,cream_cheese,dessert
519,blackberry_brandy,885,candy_bar,other,1682,cream_cheese,dessert
519,blackberry_brandy,762,buffalo,other,1682,cream_cheese,dessert
519,blackberry_brandy,3133,guava,other,1682,cream_cheese,dessert
519,blackberry_brandy,4153,meringue,other,3377,ice_cream,dessert
519,blackberry_brandy,885,candy_bar,other,3377,ice_cream,dessert
519,blackberry_brandy,838,cake,other,3377,ice_cream,dessert
519,blackberry_brandy,5190,raisin,other,3378,ice_cream_cone,dessert
519,blackberry_brandy,4204,milk,other,3378,ice_cream_cone,dessert
519,blackberry_brandy,2188,egg,other,3378,ice_cream_cone,dessert
519,blackberry_brandy,1682,cream_cheese,dessert,3378,ice_cream_cone,dessert
519,blackberry_brandy,6131,strawberry,other,3378,ice_cream_cone,dessert
519,blackberry_brandy,4092,marshmallow,other,3378,ice_cream_cone,dessert
519,blackberry_brandy,4744,peppermint,other,6172,sugar,dessert
519,blackberry_brandy,2188,egg,other,6172,sugar,dessert
519,blackberry_brandy,3727,lemon_balm,other,6172,sugar,dessert
519,blackberry_brandy,656,boysenberry,other,6172,sugar,dessert
519,blackberry_brandy,1426,cocoa,other,6172,sugar,dessert
519,blackberry_brandy,148,anise,other,6172,sugar,dessert
519,blackberry_brandy,3860,lingonberry,other,6172,sugar,dessert
519,blackberry_brandy,4763,persimmon,other,6172,sugar,dessert
519,blackberry_brandy,2335,filbert,other,6172,sugar,dessert
519,blackberry_brandy,805,buttermilk,other,6172,sugar,dessert
519,blackberry_brandy,5285,red_currant,other,6172,sugar,dessert
519,blackberry_brandy,5800,shortening,other,6172,sugar,dessert
519,blackberry_brandy,4521,orange_oil,other,6172,sugar,dessert
519,blackberry_brandy,4653,pate,other,6172,sugar,dessert
519,blackberry_brandy,5424,rhubarb,other,6172,sugar,dessert
519,blackberry_brandy,5171,quince,other,6172,sugar,dessert
519,blackberry_brandy,3766,lemon_verbena,other,6172,sugar,dessert
519,blackberry_brandy,4153,meringue,other,6172,sugar,dessert
519,blackberry_brandy,58,agar,other,6172,sugar,dessert
519,blackberry_brandy,3133,guava,other,6172,sugar,dessert
519,blackberry_brandy,5192,raisin_bread,other,6172,sugar,dessert
519,blackberry_brandy,2761,fruit_preserve,other,6172,sugar,dessert
519,blackberry_brandy,2764,fruit_salad,other,6172,sugar,dessert
519,blackberry_brandy,6093,star_fruit,other,6172,sugar,dessert
519,blackberry_brandy,5967,sour_cherry,other,6172,sugar,dessert
519,blackberry_brandy,5328,red_raspberry,other,6172,sugar,dessert
519,blackberry_brandy,4433,nut,other,6172,sugar,dessert
519,blackberry_brandy,1368,cinnamon,other,6172,sugar,dessert
519,blackberry_brandy,3035,green_tea,other,6172,sugar,dessert
519,blackberry_brandy,2396,flour,other,6172,sugar,dessert
519,blackberry_brandy,4319,mulberry,other,6172,sugar,dessert
519,blackberry_brandy,2914,gooseberry,other,6172,sugar,dessert
519,blackberry_brandy,483,black_currant,other,6172,sugar,dessert
519,blackberry_brandy,6631,vanilla,other,6172,sugar,dessert
519,blackberry_brandy,5096,prickly_pear,other,6172,sugar,dessert
519,blackberry_brandy,1390,citrus_fruit,other,6172,sugar,dessert
519,blackberry_brandy,4724,pectin,other,6172,sugar,dessert
519,blackberry_brandy,504,black_raspberry,other,6172,sugar,dessert
662,brandy,4096,marzipan,other,1266,chocolate,dessert
662,brandy,453,biscuit,other,1266,chocolate,dessert
662,brandy,3308,hop,other,1266,chocolate,dessert
662,brandy,5967,sour_cherry,other,1266,chocolate,dessert
662,brandy,1458,coffee,other,1266,chocolate,dessert
662,brandy,1427,cocoa_butter,other,1266,chocolate,dessert
662,brandy,885,candy_bar,other,1266,chocolate,dessert
662,brandy,1429,cocoa_powder,other,1266,chocolate,dessert
662,brandy,2188,egg,other,1328,chocolate_spread,dessert
662,brandy,4768,pheasant,other,1681,cream,dessert
662,brandy,2821,gelatin,other,1681,cream,dessert
662,brandy,5228,ravioli,other,1681,cream,dessert
662,brandy,3148,haddock,other,1681,cream,dessert
662,brandy,4653,pate,other,1681,cream,dessert
662,brandy,885,candy_bar,other,1681,cream,dessert
662,brandy,854,camembert_cheese,other,1681,cream,dessert
662,brandy,4630,passion_fruit,other,1681,cream,dessert
662,brandy,4153,meringue,other,1681,cream,dessert
662,brandy,6490,truffle,other,1681,cream,dessert
662,brandy,5192,raisin_bread,other,1682,cream_cheese,dessert
662,brandy,2761,fruit_preserve,other,1682,cream_cheese,dessert
662,brandy,4588,pancake,other,1682,cream_cheese,dessert
662,brandy,5676,scotch_whisky,other,1682,cream_cheese,dessert
662,brandy,6766,waffle,other,1682,cream_cheese,dessert
662,brandy,273,bagel,other,1682,cream_cheese,dessert
662,brandy,3378,ice_cream_cone,dessert,1682,cream_cheese,dessert
662,brandy,885,candy_bar,other,1682,cream_cheese,dessert
662,brandy,762,buffalo,other,1682,cream_cheese,dessert
662,brandy,3133,guava,other,1682,cream_cheese,dessert
662,brandy,4153,meringue,other,3377,ice_cream,dessert
662,brandy,885,candy_bar,other,3377,ice_cream,dessert
662,brandy,838,cake,other,3377,ice_cream,dessert
662,brandy,5190,raisin,other,3378,ice_cream_cone,dessert
662,brandy,4204,milk,other,3378,ice_cream_cone,dessert
662,brandy,2188,egg,other,3378,ice_cream_cone,dessert
662,brandy,1682,cream_cheese,dessert,3378,ice_cream_cone,dessert
662,brandy,6131,strawberry,other,3378,ice_cream_cone,dessert
662,brandy,4092,marshmallow,other,3378,ice_cream_cone,dessert
662,brandy,4744,peppermint,other,6172,sugar,dessert
662,brandy,2188,egg,other,6172,sugar,dessert
662,brandy,3727,lemon_balm,other,6172,sugar,dessert
662,brandy,656,boysenberry,other,6172,sugar,dessert
662,brandy,1426,cocoa,other,6172,sugar,dessert
662,brandy,148,anise,other,6172,sugar,dessert
662,brandy,3860,lingonberry,other,6172,sugar,dessert
662,brandy,4763,persimmon,other,6172,sugar,dessert
662,brandy,2335,filbert,other,6172,sugar,dessert
662,brandy,805,buttermilk,other,6172,sugar,dessert
662,brandy,5285,red_currant,other,6172,sugar,dessert
662,brandy,5800,shortening,other,6172,sugar,dessert
662,brandy,4521,orange_oil,other,6172,sugar,dessert
662,brandy,4653,pate,other,6172,sugar,dessert
662,brandy,5424,rhubarb,other,6172,sugar,dessert
662,brandy,5171,quince,other,6172,sugar,dessert
662,brandy,3766,lemon_verbena,other,6172,sugar,dessert
662,brandy,4153,meringue,other,6172,sugar,dessert
662,brandy,58,agar,other,6172,sugar,dessert
662,brandy,3133,guava,other,6172,sugar,dessert
662,brandy,5192,raisin_bread,other,6172,sugar,dessert
662,brandy,2761,fruit_preserve,other,6172,sugar,dessert
662,brandy,2764,fruit_salad,other,6172,sugar,dessert
662,brandy,6093,star_fruit,other,6172,sugar,dessert
662,brandy,5967,sour_cherry,other,6172,sugar,dessert
662,brandy,5328,red_raspberry,other,6172,sugar,dessert
662,brandy,4433,nut,other,6172,sugar,dessert
662,brandy,1368,cinnamon,other,6172,sugar,dessert
662,brandy,3035,green_tea,other,6172,sugar,dessert
662,brandy,2396,flour,other,6172,sugar,dessert
662,brandy,4319,mulberry,other,6172,sugar,dessert
662,brandy,2914,gooseberry,other,6172,sugar,dessert
662,brandy,483,black_currant,other,6172,sugar,dessert
662,brandy,6631,vanilla,other,6172,sugar,dessert
662,brandy,5096,prickly_pear,other,6172,sugar,dessert
662,brandy,1390,citrus_fruit,other,6172,sugar,dessert
662,brandy,4724,pectin,other,6172,sugar,dessert
662,brandy,504,black_raspberry,other,6172,sugar,dessert
1112,cherry_brandy,4096,marzipan,other,1266,chocolate,dessert
1112,cherry_brandy,453,biscuit,other,1266,chocolate,dessert
1112,cherry_brandy,3308,hop,other,1266,chocolate,dessert
1112,cherry_brandy,5967,sour_cherry,other,1266,chocolate,dessert
1112,cherry_brandy,1458,coffee,other,1266,chocolate,dessert
1112,cherry_brandy,1427,cocoa_butter,other,1266,chocolate,dessert
1112,cherry_brandy,885,candy_bar,other,1266,chocolate,dessert
1112,cherry_brandy,1429,cocoa_powder,other,1266,chocolate,dessert
1112,cherry_brandy,2188,egg,other,1328,chocolate_spread,dessert
1112,cherry_brandy,5192,raisin_bread,other,1682,cream_cheese,dessert
1112,cherry_brandy,2761,fruit_preserve,other,1682,cream_cheese,dessert
1112,cherry_brandy,4588,pancake,other,1682,cream_cheese,dessert
1112,cherry_brandy,5676,scotch_whisky,other,1682,cream_cheese,dessert
1112,cherry_brandy,6766,waffle,other,1682,cream_cheese,dessert
1112,cherry_brandy,273,bagel,other,1682,cream_cheese,dessert
1112,cherry_brandy,3378,ice_cream_cone,dessert,1682,cream_cheese,dessert
1112,cherry_brandy,885,candy_bar,other,1682,cream_cheese,dessert
1112,cherry_brandy,762,buffalo,other,1682,cream_cheese,dessert
1112,cherry_brandy,3133,guava,other,1682,cream_cheese,dessert
1112,cherry_brandy,4153,meringue,other,3377,ice_cream,dessert
1112,cherry_brandy,885,candy_bar,other,3377,ice_cream,dessert
1112,cherry_brandy,838,cake,other,3377,ice_cream,dessert
1112,cherry_brandy,5190,raisin,other,3378,ice_cream_cone,dessert
1112,cherry_brandy,4204,milk,other,3378,ice_cream_cone,dessert
1112,cherry_brandy,2188,egg,other,3378,ice_cream_cone,dessert
1112,cherry_brandy,1682,cream_cheese,dessert,3378,ice_cream_cone,dessert
1112,cherry_brandy,6131,strawberry,other,3378,ice_cream_cone,dessert
1112,cherry_brandy,4092,marshmallow,other,3378,ice_cream_cone,dessert
1112,cherry_brandy,4744,peppermint,other,6172,sugar,dessert
1112,cherry_brandy,2188,egg,other,6172,sugar,dessert
1112,cherry_brandy,3727,lemon_balm,other,6172,sugar,dessert
1112,cherry_brandy,656,boysenberry,other,6172,sugar,dessert
1112,cherry_brandy,1426,cocoa,other,6172,sugar,dessert
1112,cherry_brandy,148,anise,other,6172,sugar,dessert
1112,cherry_brandy,3860,lingonberry,other,6172,sugar,dessert
1112,cherry_brandy,4763,persimmon,other,6172,sugar,dessert
1112,cherry_brandy,2335,filbert,other,6172,sugar,dessert
1112,cherry_brandy,805,buttermilk,other,6172,sugar,dessert
1112,cherry_brandy,5285,red_currant,other,6172,sugar,dessert
1112,cherry_brandy,5800,shortening,other,6172,sugar,dessert
1112,cherry_brandy,4521,orange_oil,other,6172,sugar,dessert
