alcohol_id,ingredient_id,label
159,5190,1
159,4172,1
159,77,1
159,3148,1
159,5203,1
159,5205,1
159,86,1
159,1111,1
159,88,1
159,1121,1
159,3169,1
159,1125,1
159,1128,1
159,1129,1
159,4204,1
159,5228,1
159,1138,1
159,114,1
159,2164,1
159,4213,1
159,6266,1
159,3201,1
159,135,1
159,2188,1
159,6287,1
159,145,1
159,4243,1
159,148,1
159,2200,1
159,2202,1
159,6299,1
159,6300,1
159,158,1
159,6303,1
159,2210,1
159,163,1
159,5285,1
159,4264,1
159,175,1
159,2223,1
159,1204,1
159,6326,1
159,4279,1
159,1212,1
159,6337,1
159,196,1
159,197,1
159,6349,1
159,5328,1
159,5330,1
159,213,1
159,4309,1
159,3290,1
159,223,1
159,6367,1
159,4319,1
159,6371,1
159,4324,1
159,4323,1
159,4330,1
159,3308,1
159,1263,1
159,3312,1
159,1266,1
159,4343,1
159,4350,1
159,2310,1
159,6409,1
159,2320,1
159,273,1
159,2331,1
159,2335,1
159,6434,1
159,6441,1
159,3370,1
159,300,1
159,302,1
159,5424,1
159,1328,1
159,3377,1
159,3378,1
159,5431,1
159,3386,1
159,2364,1
159,321,1
159,326,1
159,328,1
159,6475,1
159,6476,1
159,5454,1
159,336,1
159,4433,1
159,1361,1
159,4438,1
159,1368,1
159,345,1
159,6490,1
159,4444,1
159,2396,1
159,361,1
159,6507,1
159,4460,1
159,6508,1
159,1390,1
159,1395,1
159,4469,1
159,3447,1
159,4478,1
159,1411,1
159,4494,1
159,5519,1
159,6545,1
159,1426,1
159,6547,1
159,1427,1
159,1429,1
159,5526,1
159,1430,1
159,5527,1
159,5535,1
159,3489,1
159,421,1
159,4521,1
159,429,1
159,4527,1
159,1458,1
159,438,1
159,5567,1
159,5569,1
159,4545,1
159,453,1
159,3526,1
159,3527,1
159,5579,1
159,5582,1
159,1488,1
159,1489,1
159,5588,1
159,3546,1
159,4572,1
159,4575,1
159,483,1
159,485,1
159,6631,1
159,3560,1
159,5608,1
159,3562,1
159,4588,1
159,3565,1
159,3572,1
159,4600,1
159,504,1
159,510,1
159,518,1
159,4615,1
159,3596,1
159,4620,1
159,3597,1
159,4625,1
159,5650,1
159,5653,1
159,537,1
159,4635,1
159,547,1
159,5668,1
159,1576,1
159,5676,1
159,4653,1
159,3632,1
159,4658,1
159,4659,1
159,1588,1
159,3636,1
159,6709,1
159,4663,1
159,1595,1
159,1598,1
159,1608,1
159,4687,1
159,4699,1
159,4701,1
159,6749,1
159,1631,1
159,6756,1
159,5735,1
159,4716,1
159,1645,1
159,6766,1
159,5743,1
159,6775,1
159,4733,1
159,6782,1
159,5759,1
159,1664,1
159,6787,1
159,6788,1
159,3717,1
159,6791,1
159,4744,1
159,3720,1
159,3727,1
159,1679,1
159,656,1
159,1682,1
159,6803,1
159,1681,1
159,667,1
159,668,1
159,4763,1
159,4768,1
159,6821,1
159,5800,1
159,682,1
159,685,1
159,5809,1
159,6838,1
159,3766,1
159,709,1
159,3782,1
159,3781,1
159,2757,1
159,2761,1
159,4809,1
159,4821,1
159,2774,1
159,1768,1
159,2793,1
159,1773,1
159,4846,1
159,6894,1
159,754,1
159,1783,1
159,5879,1
159,762,1
159,3839,1
159,3840,1
159,2821,1
159,4875,1
159,779,1
159,781,1
159,3860,1
159,4885,1
159,5919,1
159,805,1
159,5929,1
159,814,1
159,1845,1
159,823,1
159,3899,1
159,1855,1
159,4928,1
159,5956,1
159,838,1
159,5959,1
159,5960,1
159,2890,1
159,5967,1
159,3920,1
159,4948,1
159,854,1
159,4958,1
159,4961,1
159,2914,1
159,7013,1
159,4966,1
159,1895,1
159,7020,1
159,7021,1
159,6004,1
159,885,1
159,2947,1
159,7043,1
159,2955,1
159,6032,1
159,6035,1
159,5027,1
159,2980,1
159,6051,1
159,5028,1
159,5030,1
159,7083,1
159,4013,1
159,6062,1
159,7087,1
159,6079,1
159,960,1
159,6083,1
159,966,1
159,6091,1
159,4045,1
159,975,1
159,4052,1
159,3035,1
159,991,1
159,3041,1
159,995,1
159,5096,1
159,1003,1
159,4076,1
159,1005,1
159,6131,1
159,5108,1
159,4084,1
159,1014,1
159,1017,1
159,1018,1
159,5115,1
159,6140,1
159,1023,1
4026,4096,1
4026,1027,1
4026,5125,1
4026,6159,1
4026,1041,1
4026,5147,1
4026,6172,1
4026,5149,1
4026,4129,1
4026,4132,1
4026,38,1
4026,50,1
4026,5171,1
4026,3125,1
4026,4150,1
4026,5173,1
4026,5176,1
4026,57,1
4026,4153,1
4026,1081,1
4026,6204,1
4026,3133,1
4026,58,1
4026,5183,1
4026,61,1
4026,1089,1
4026,5188,1
4026,6212,1
4026,71,1
4026,5192,1
4026,3148,1
4026,77,1
4026,4172,1
4026,5203,1
4026,5205,1
4026,86,1
4026,1111,1
4026,88,1
4026,3169,1
4026,1125,1
4026,1128,1
4026,1129,1
4026,4204,1
4026,5228,1
4026,1138,1
4026,114,1
4026,2164,1
4026,4213,1
4026,2167,1
4026,6266,1
4026,3201,1
4026,135,1
4026,2188,1
4026,145,1
4026,4243,1
4026,148,1
4026,2200,1
4026,2202,1
4026,6300,1
4026,158,1
4026,6303,1
4026,2210,1
4026,5285,1
4026,4264,1
4026,175,1
4026,2223,1
4026,1204,1
4026,6326,1
4026,4279,1
4026,1212,1
4026,2239,1
4026,196,1
4026,197,1
4026,4292,1
4026,6349,1
4026,5328,1
4026,5330,1
4026,213,1
4026,3290,1
4026,223,1
4026,6367,1
4026,4319,1
4026,6371,1
4026,4324,1
4026,4323,1
4026,4330,1
4026,1263,1
4026,3312,1
4026,1266,1
4026,4343,1
4026,4350,1
4026,2310,1
4026,3334,1
4026,6409,1
4026,273,1
4026,2331,1
4026,6434,1
4026,6441,1
4026,5418,1
4026,3370,1
4026,300,1
4026,302,1
4026,1328,1
4026,3377,1
4026,5424,1
4026,3378,1
4026,5431,1
4026,3386,1
4026,5436,1
4026,321,1
4026,328,1
4026,6475,1
4026,6476,1
4026,6477,1
4026,6478,1
4026,4438,1
4026,1368,1
4026,345,1
4026,4444,1
4026,2396,1
4026,361,1
4026,6507,1
4026,4460,1
4026,6508,1
4026,4469,1
4026,3447,1
4026,4478,1
4026,1411,1
4026,4494,1
4026,6545,1
4026,1426,1
4026,6547,1
4026,1427,1
4026,1429,1
4026,1430,1
4026,5535,1
4026,3489,1
4026,421,1
4026,429,1
4026,4527,1
4026,1458,1
4026,5567,1
4026,5569,1
4026,4545,1
4026,453,1
4026,3526,1
4026,3527,1
4026,5579,1
4026,5582,1
4026,1489,1
4026,5588,1
4026,3546,1
4026,4572,1
4026,4575,1
4026,1504,1
4026,483,1
4026,485,1
4026,6631,1
4026,3560,1
4026,5608,1
4026,3562,1
4026,4588,1
4026,3565,1
4026,4600,1
4026,504,1
4026,518,1
4026,4620,1
4026,3596,1
4026,3597,1
4026,4625,1
4026,5650,1
4026,5653,1
4026,4635,1
4026,547,1
4026,5668,1
4026,1576,1
4026,556,1
4026,4653,1
4026,3632,1
4026,4659,1
4026,1588,1
4026,6709,1
4026,4663,1
4026,1595,1
4026,1598,1
4026,4687,1
4026,1615,1
4026,4701,1
4026,6749,1
4026,6756,1
4026,5735,1
4026,4716,1
4026,1645,1
4026,6766,1
4026,5743,1
4026,1644,1
4026,4724,1
4026,6773,1
4026,6775,1
4026,4733,1
4026,6782,1
4026,5759,1
4026,1664,1
4026,6787,1
4026,6788,1
4026,3717,1
4026,6791,1
4026,3720,1
4026,4744,1
4026,1679,1
4026,656,1
4026,1681,1
4026,3727,1
4026,6803,1
4026,667,1
4026,668,1
4026,4763,1
4026,4768,1
4026,6821,1
4026,4776,1
4026,5800,1
4026,682,1
4026,685,1
4026,5809,1
4026,3766,1
4026,709,1
4026,2757,1
4026,3781,1
4026,3782,1
4026,2761,1
4026,4809,1
4026,2764,1
4026,4821,1
4026,2774,1
4026,1768,1
4026,2793,1
4026,1773,1
4026,4846,1
4026,754,1
4026,762,1
4026,3839,1
4026,3840,1
4026,770,1
4026,1794,1
4026,2821,1
4026,4875,1
4026,779,1
4026,781,1
4026,3860,1
4026,4885,1
4026,4891,1
4026,5919,1
4026,805,1
4026,5929,1
4026,814,1
4026,1845,1
4026,823,1
4026,3899,1
4026,1855,1
4026,4928,1
4026,5956,1
4026,838,1
4026,5959,1
4026,5960,1
4026,5967,1
4026,3920,1
4026,4948,1
4026,4958,1
4026,4961,1
4026,2914,1
4026,7013,1
4026,4966,1
4026,1895,1
4026,7020,1
4026,7021,1
4026,5999,1
4026,6004,1
4026,885,1
4026,7029,1
4026,2947,1
4026,7043,1
4026,2955,1
4026,6032,1
4026,6035,1
4026,5027,1
4026,2980,1
4026,6051,1
4026,5028,1
4026,5030,1
4026,7083,1
4026,4013,1
4026,6062,1
4026,7087,1
4026,6079,1
4026,960,1
4026,6083,1
4026,966,1
4026,6086,1
4026,6091,1
4026,4045,1
4026,975,1
4026,4052,1
4026,991,1
4026,3041,1
4026,995,1
4026,5096,1
4026,1003,1
4026,4076,1
4026,1005,1
4026,6131,1
4026,4084,1
4026,1014,1
4026,1017,1
4026,1018,1
4026,5115,1
4026,4092,1
4026,1023,1
1112,4096,1
1112,1027,1
1112,5125,1
1112,1033,1
1112,1041,1
1112,4123,1
1112,5147,1
1112,6172,1
1112,4129,1
1112,4132,1
1112,38,1
1112,50,1
1112,5171,1
1112,5173,1
1112,4150,1
1112,3128,1
1112,57,1
1112,1081,1
1112,1083,1
1112,58,1
1112,3133,1
1112,61,1
1112,5183,1
1112,5176,1
1112,1089,1
1112,4153,1
1112,6204,1
1112,6212,1
1112,5188,1
1112,5190,1
1112,4172,1
1112,77,1
1112,3148,1
1112,5203,1
1112,5205,1
1112,86,1
1112,1111,1
1112,88,1
1112,1121,1
1112,3169,1
1112,1125,1
1112,1128,1
1112,1129,1
1112,4204,1
1112,5228,1
1112,1138,1
1112,114,1
1112,2164,1
1112,4213,1
1112,6266,1
1112,3201,1
1112,135,1
1112,2188,1
1112,6287,1
1112,145,1
1112,4243,1
1112,148,1
1112,2200,1
1112,2202,1
1112,6299,1
1112,6300,1
1112,158,1
1112,6303,1
1112,2210,1
1112,163,1
1112,5285,1
1112,4264,1
1112,175,1
1112,2223,1
1112,1204,1
1112,6326,1
1112,4279,1
1112,1212,1
1112,6337,1
1112,196,1
1112,197,1
1112,6349,1
1112,5328,1
1112,5330,1
1112,213,1
1112,4309,1
1112,3290,1
1112,223,1
1112,6367,1
1112,4319,1
1112,6371,1
1112,4324,1
1112,4323,1
1112,4330,1
1112,3308,1
1112,1263,1
1112,3312,1
1112,1266,1
1112,4343,1
1112,4350,1
1112,2310,1
1112,6409,1
1112,2320,1
1112,273,1
1112,2331,1
1112,2335,1
1112,6434,1
1112,6441,1
1112,3370,1
1112,300,1
1112,302,1
1112,5424,1
1112,1328,1
1112,3377,1
1112,3378,1
1112,5431,1
1112,3386,1
1112,2364,1
1112,321,1
1112,326,1
1112,328,1
1112,6475,1
1112,6476,1
1112,5454,1
1112,336,1
1112,4433,1
1112,1361,1
1112,4438,1
1112,1368,1
1112,345,1
1112,6490,1
1112,4444,1
1112,2396,1
1112,361,1
1112,6507,1
1112,4460,1
1112,6508,1
1112,1390,1
1112,1395,1
1112,4469,1
1112,3447,1
1112,4478,1
1112,1411,1
1112,4494,1
1112,5519,1
1112,6545,1
1112,1426,1
1112,6547,1
1112,1427,1
1112,1429,1
1112,5526,1
1112,1430,1
1112,5527,1
1112,5535,1
1112,3489,1
1112,421,1
1112,4521,1
1112,429,1
1112,4527,1
1112,1458,1
1112,438,1
1112,5567,1
1112,5569,1
1112,4545,1
1112,453,1
1112,3526,1
1112,3527,1
1112,5579,1
1112,5582,1
1112,1488,1
1112,1489,1
1112,5588,1
1112,3546,1
1112,4572,1
1112,4575,1
1112,483,1
1112,485,1
1112,6631,1
1112,3560,1
1112,5608,1
1112,3562,1
1112,4588,1
1112,3565,1
1112,3572,1
1112,4600,1
1112,504,1
1112,510,1
1112,518,1
1112,4615,1
1112,3596,1
1112,4620,1
1112,3597,1
1112,4625,1
1112,5650,1
1112,5653,1
1112,537,1
1112,4635,1
1112,547,1
1112,5668,1
1112,1576,1
1112,5676,1
1112,4653,1
1112,3632,1
1112,4658,1
1112,4659,1
1112,1588,1
1112,3636,1
1112,6709,1
1112,4663,1
1112,1595,1
1112,1598,1
1112,1608,1
1112,4687,1
1112,4699,1
1112,4701,1
1112,6749,1
1112,1631,1
1112,6756,1
1112,5735,1
1112,4716,1
1112,1645,1
1112,6766,1
1112,5743,1
1112,6775,1
1112,4733,1
1112,6782,1
1112,5759,1
1112,1664,1
1112,6787,1
1112,6788,1
1112,3717,1
1112,6791,1
1112,4744,1
1112,3720,1
1112,3727,1
1112,1679,1
1112,656,1
1112,1682,1
1112,6803,1
1112,1681,1
1112,667,1
1112,668,1
1112,4763,1
1112,4768,1
1112,6821,1
1112,5800,1
1112,682,1
1112,685,1
1112,5809,1
1112,6838,1
1112,3766,1
1112,709,1
1112,3782,1
1112,3781,1
1112,2757,1
1112,2761,1
1112,4809,1
1112,4821,1
1112,2774,1
1112,1768,1
1112,2793,1
1112,1773,1
1112,4846,1
1112,6894,1
1112,754,1
1112,1783,1
1112,5879,1
1112,762,1
1112,3839,1
1112,3840,1
1112,2821,1
1112,4875,1
1112,779,1
1112,781,1
1112,3860,1
1112,4885,1
1112,5919,1
1112,805,1
1112,5929,1
1112,814,1
1112,1845,1
1112,823,1
1112,3899,1
1112,1855,1
1112,4928,1
1112,5956,1
1112,838,1
1112,5959,1
1112,5960,1
1112,2890,1
1112,5967,1
1112,3920,1
1112,4948,1
1112,854,1
1112,4958,1
1112,4961,1
1112,2914,1
1112,7013,1
1112,4966,1
1112,1895,1
1112,7020,1
1112,7021,1
1112,6004,1
1112,885,1
1112,2947,1
1112,7043,1
1112,2955,1
1112,6032,1
1112,6035,1
1112,5027,1
1112,2980,1
1112,6051,1
1112,5028,1
1112,5030,1
1112,7083,1
1112,4013,1
1112,6062,1
1112,7087,1
1112,6079,1
1112,960,1
1112,6083,1
1112,966,1
1112,6091,1
1112,4045,1
1112,975,1
1112,4052,1
1112,3035,1
1112,991,1
1112,3041,1
1112,995,1
1112,5096,1
1112,1003,1
1112,4076,1
1112,1005,1
1112,6131,1
1112,5108,1
1112,4084,1
1112,1014,1
1112,1017,1
1112,1018,1
1112,5115,1
1112,6140,1
1112,1023,1
423,4096,1
423,6159,1
423,4123,1
423,6172,1
423,4129,1
423,4132,1
423,38,1
423,50,1
423,4150,1
423,57,1
423,58,1
423,4153,1
423,6204,1
423,61,1
423,6212,1
423,71,1
423,4172,1
423,77,1
423,86,1
423,88,1
423,4204,1
423,114,1
423,2164,1
423,4213,1
423,2167,1
423,6266,1
423,135,1
423,2188,1
423,6287,1
423,145,1
423,4243,1
423,148,1
423,2200,1
423,2202,1
423,6299,1
423,6300,1
423,158,1
423,6303,1
423,2210,1
423,163,1
423,4264,1
423,6140,1
423,2223,1
423,175,1
423,6326,1
423,4279,1
423,2239,1
423,6337,1
423,196,1
423,197,1
423,4292,1
423,6349,1
423,213,1
423,4309,1
423,223,1
423,4319,1
423,6367,1
423,6371,1
423,4324,1
423,4323,1
423,4330,1
423,4343,1
423,4350,1
423,2310,1
423,6409,1
423,2320,1
423,273,1
423,2331,1
423,2335,1
423,4383,1
423,6434,1
423,6441,1
423,300,1
423,302,1
423,2364,1
423,321,1
423,326,1
423,328,1
423,6475,1
423,6476,1
423,6477,1
423,6478,1
423,336,1
423,4433,1
423,4438,1
423,345,1
423,6490,1
423,4444,1
423,2396,1
423,361,1
423,6507,1
423,4460,1
423,6508,1
423,4469,1
423,4478,1
423,4494,1
423,6545,1
423,6547,1
423,421,1
423,4521,1
423,429,1
423,4527,1
423,438,1
423,4545,1
423,453,1
423,4572,1
423,4575,1
423,483,1
423,485,1
423,6631,1
423,4588,1
423,504,1
423,4600,1
423,510,1
423,518,1
423,4615,1
423,4620,1
423,4625,1
423,537,1
423,4635,1
423,547,1
423,556,1
423,4653,1
423,4658,1
423,4659,1
423,6709,1
423,4663,1
423,4687,1
423,4689,1
423,4699,1
423,4701,1
423,6749,1
423,6756,1
423,4716,1
423,6766,1
423,4724,1
423,6773,1
423,6775,1
423,4733,1
423,6782,1
423,6787,1
423,6788,1
423,6791,1
423,4744,1
423,656,1
423,6803,1
423,667,1
423,668,1
423,4763,1
423,4768,1
423,6821,1
423,4776,1
423,682,1
423,685,1
423,6838,1
423,709,1
423,2757,1
423,2761,1
423,4809,1
423,2764,1
423,4821,1
423,2774,1
423,2793,1
423,4846,1
423,6894,1
423,754,1
423,762,1
423,770,1
423,2821,1
423,4875,1
423,779,1
423,781,1
423,4885,1
423,4891,1
423,805,1
423,814,1
423,823,1
423,4928,1
423,838,1
423,2890,1
423,4948,1
423,854,1
423,4958,1
423,4961,1
423,2914,1
423,7013,1
423,4966,1
423,7020,1
423,7021,1
423,885,1
423,7029,1
423,2947,1
423,7043,1
423,2955,1
423,5027,1
423,2980,1
423,5028,1
423,5030,1
423,7083,1
423,7087,1
423,960,1
423,966,1
423,975,1
423,3035,1
423,991,1
423,3041,1
423,995,1
423,5096,1
423,1003,1
423,1005,1
423,5108,1
423,1014,1
423,1017,1
423,1018,1
423,5115,1
423,1023,1
423,1027,1
423,5125,1
423,1033,1
423,1041,1
423,5147,1
423,5149,1
423,5171,1
423,5173,1
423,3125,1
423,3128,1
423,1081,1
423,5176,1
423,1083,1
423,3133,1
423,5183,1
423,1089,1
423,5188,1
423,5190,1
423,5192,1
423,3148,1
423,5203,1
423,5205,1
423,1111,1
423,3169,1
423,1121,1
423,1125,1
423,1128,1
423,1129,1
423,5228,1
423,1138,1
423,3201,1
423,5285,1
423,1204,1
423,1212,1
423,5328,1
423,5330,1
423,3290,1
423,3308,1
423,1263,1
423,3312,1
423,1266,1
423,3334,1
423,5418,1
423,3370,1
423,5424,1
423,1328,1
423,3377,1
423,3378,1
423,5431,1
423,3386,1
423,5436,1
423,5454,1
423,1361,1
423,1368,1
423,1390,1
423,1395,1
423,3447,1
423,1411,1
423,5519,1
423,1426,1
423,1427,1
423,1429,1
423,1430,1
423,5526,1
423,5527,1
423,5535,1
423,3489,1
423,1458,1
423,5567,1
423,5569,1
423,3526,1
423,3527,1
423,5579,1
423,5582,1
423,1488,1
423,1489,1
423,5588,1
423,3546,1
423,5598,1
423,1504,1
423,5608,1
423,3560,1
423,3562,1
423,3565,1
423,3572,1
423,3596,1
423,3597,1
423,5650,1
423,5653,1
423,5668,1
423,1576,1
423,5676,1
423,3632,1
423,1588,1
423,3636,1
423,1595,1
423,1598,1
423,1608,1
423,1615,1
423,1631,1
423,5735,1
423,1644,1
423,1645,1
423,5743,1
423,5759,1
423,1664,1
423,3717,1
423,3720,1
423,3727,1
423,1679,1
423,1681,1
423,1682,1
423,5800,1
423,5809,1
423,3766,1
423,3781,1
423,3782,1
423,1768,1
423,1773,1
423,1783,1
423,5879,1
423,1786,1
423,3839,1
423,3840,1
423,1794,1
423,3860,1
423,5919,1
423,5929,1
423,1845,1
423,3899,1
423,1855,1
423,5956,1
423,5959,1
423,5960,1
423,5967,1
423,3920,1
423,1895,1
423,5999,1
423,6004,1
423,6005,1
423,6032,1
423,6035,1
423,6051,1
423,4013,1
423,6062,1
423,4021,1
423,6079,1
423,6083,1
423,6086,1
423,6091,1
423,4045,1
423,4052,1
423,4076,1
423,6131,1
423,4084,1
423,4092,1
7017,4096,1
7017,6159,1
7017,4123,1
7017,6172,1
7017,4129,1
7017,4132,1
7017,38,1
7017,50,1
7017,4150,1
7017,57,1
7017,58,1
7017,4153,1
7017,6204,1
7017,61,1
7017,6212,1
7017,71,1
7017,4172,1
7017,77,1
7017,86,1
7017,88,1
7017,4204,1
7017,114,1
7017,2164,1
7017,4213,1
7017,2167,1
7017,6266,1
7017,135,1
7017,2188,1
7017,6287,1
7017,145,1
7017,4243,1
7017,148,1
7017,2200,1
7017,2202,1
7017,6299,1
7017,6300,1
7017,158,1
7017,6303,1
7017,2210,1
7017,163,1
7017,4264,1
7017,6140,1
7017,2223,1
7017,175,1
7017,6326,1
7017,4279,1
7017,2239,1
7017,6337,1
7017,196,1
7017,197,1
7017,4292,1
7017,6349,1
7017,213,1
7017,4309,1
7017,223,1
7017,4319,1
7017,6367,1
7017,6371,1
7017,4324,1
7017,4323,1
7017,4330,1
7017,4343,1
7017,4350,1
7017,2310,1
7017,6409,1
7017,2320,1
7017,273,1
7017,2331,1
7017,2335,1
7017,6434,1
7017,6441,1
7017,300,1
7017,302,1
7017,2364,1
7017,321,1
7017,326,1
7017,328,1
7017,6475,1
7017,6476,1
7017,6477,1
7017,6478,1
7017,336,1
7017,4433,1
7017,4438,1
7017,345,1
7017,6490,1
7017,4444,1
7017,2396,1
7017,361,1
7017,6507,1
7017,4460,1
7017,6508,1
7017,4469,1
7017,4478,1
7017,4494,1
7017,6545,1
7017,6547,1
7017,421,1
7017,4521,1
7017,429,1
7017,4527,1
7017,438,1
7017,4545,1
7017,453,1
7017,4572,1
7017,4575,1
7017,483,1
7017,485,1
7017,6631,1
7017,4588,1
7017,504,1
7017,4600,1
7017,510,1
7017,518,1
7017,4615,1
7017,4620,1
7017,4625,1
7017,537,1
7017,4635,1
7017,547,1
7017,556,1
7017,4653,1
7017,4658,1
7017,4659,1
7017,6709,1
7017,4663,1
7017,4687,1
7017,4689,1
7017,4699,1
7017,4701,1
7017,6749,1
7017,6756,1
7017,4716,1
7017,6766,1
7017,4724,1
7017,6773,1
7017,6775,1
7017,4733,1
7017,6782,1
7017,6787,1
7017,6788,1
7017,6791,1
7017,4744,1
7017,656,1
7017,6803,1
7017,667,1
7017,668,1
7017,4763,1
7017,4768,1
7017,6821,1
7017,4776,1
7017,682,1
7017,685,1
7017,6838,1
7017,709,1
7017,2757,1
7017,2761,1
7017,4809,1
7017,2764,1
7017,4821,1
7017,2774,1
7017,2793,1
7017,4846,1
7017,6894,1
7017,754,1
7017,762,1
7017,770,1
7017,2821,1
7017,4875,1
7017,779,1
7017,781,1
7017,4885,1
7017,4891,1
7017,805,1
7017,814,1
7017,823,1
7017,4928,1
7017,838,1
7017,2890,1
7017,4948,1
7017,854,1
7017,4958,1
7017,4961,1
7017,2914,1
7017,7013,1
7017,4966,1
7017,7020,1
7017,7021,1
7017,885,1
7017,7029,1
7017,2947,1
7017,7043,1
7017,2955,1
7017,5027,1
7017,2980,1
7017,5028,1
7017,5030,1
7017,7083,1
7017,7087,1
7017,960,1
7017,966,1
7017,975,1
7017,3035,1
7017,991,1
7017,3041,1
7017,995,1
7017,5096,1
7017,1003,1
7017,1005,1
7017,5108,1
7017,1014,1
7017,1017,1
7017,1018,1
7017,5115,1
7017,1023,1
7017,1027,1
7017,5125,1
7017,1033,1
7017,1041,1
7017,5147,1
7017,5149,1
7017,5171,1
7017,5173,1
7017,3125,1
7017,3128,1
7017,1081,1
7017,5176,1
7017,1083,1
7017,3133,1
7017,5183,1
7017,1089,1
7017,5188,1
7017,5190,1
7017,5192,1
7017,3148,1
7017,5203,1
7017,5205,1
7017,1111,1
7017,3169,1
7017,1121,1
7017,1125,1
7017,1128,1
7017,1129,1
7017,5228,1
7017,1138,1
7017,3201,1
7017,5285,1
7017,1204,1
7017,1212,1
7017,5328,1
7017,5330,1
7017,3290,1
7017,3308,1
7017,1263,1
7017,3312,1
7017,1266,1
7017,3334,1
7017,5418,1
7017,3370,1
7017,5424,1
7017,1328,1
7017,3377,1
7017,3378,1
7017,5431,1
7017,3386,1
7017,5436,1
7017,5454,1
7017,1361,1
7017,1368,1
7017,1390,1
7017,1395,1
7017,3447,1
7017,1411,1
7017,5519,1
7017,1426,1
7017,1427,1
7017,1429,1
7017,1430,1
7017,5526,1
7017,5527,1
7017,5535,1
7017,3489,1
7017,1458,1
7017,5567,1
7017,5569,1
7017,3526,1
7017,3527,1
7017,5579,1
7017,5582,1
7017,1488,1
7017,1489,1
7017,5588,1
7017,3546,1
7017,5598,1
7017,1504,1
7017,5608,1
7017,3560,1
7017,3562,1
7017,3565,1
7017,3572,1
7017,3596,1
7017,3597,1
7017,5650,1
7017,5653,1
7017,5668,1
7017,1576,1
7017,5676,1
7017,3632,1
7017,1588,1
7017,3636,1
7017,1595,1
7017,1598,1
7017,1608,1
7017,1615,1
7017,1631,1
7017,5735,1
7017,1644,1
7017,1645,1
7017,5743,1
7017,5759,1
7017,1664,1
7017,3717,1
7017,3720,1
7017,3727,1
7017,1679,1
7017,1681,1
7017,1682,1
7017,5800,1
7017,5809,1
7017,3766,1
7017,3781,1
7017,3782,1
7017,1768,1
7017,1773,1
7017,5879,1
7017,1783,1
7017,1786,1
7017,3839,1
7017,3840,1
7017,1794,1
7017,3860,1
7017,5919,1
7017,5929,1
7017,1845,1
7017,3899,1
7017,1855,1
7017,5956,1
7017,5959,1
7017,5960,1
7017,5967,1
7017,3920,1
7017,1895,1
7017,5999,1
7017,6004,1
7017,6032,1
7017,6035,1
7017,6051,1
7017,4013,1
7017,6062,1
7017,4021,1
7017,6079,1
7017,6083,1
7017,6086,1
7017,6091,1
7017,4045,1
7017,4052,1
7017,4076,1
7017,6131,1
7017,4084,1
7017,4092,1
5345,4096,1
5345,1027,1
5345,5125,1
5345,1033,1
5345,1041,1
5345,5147,1
5345,4123,1
5345,6172,1
5345,4129,1
5345,4132,1
5345,38,1
5345,50,1
5345,5171,1
5345,5173,1
5345,4150,1
5345,3128,1
5345,57,1
5345,1081,1
5345,1083,1
5345,58,1
5345,3133,1
5345,61,1
5345,5183,1
5345,5176,1
5345,1089,1
5345,4153,1
5345,6204,1
5345,6212,1
5345,5188,1
5345,5190,1
5345,4172,1
5345,77,1
5345,3148,1
5345,5203,1
5345,5205,1
5345,86,1
5345,1111,1
5345,88,1
5345,1121,1
5345,3169,1
5345,1125,1
5345,1128,1
5345,1129,1
5345,4204,1
5345,5228,1
5345,1138,1
5345,114,1
5345,2164,1
5345,4213,1
5345,6266,1
5345,3201,1
5345,135,1
5345,2188,1
5345,6287,1
5345,145,1
5345,4243,1
5345,148,1
5345,2200,1
5345,2202,1
5345,6299,1
5345,6300,1
5345,158,1
5345,6303,1
5345,2210,1
5345,163,1
5345,5285,1
5345,4264,1
5345,175,1
5345,2223,1
5345,1204,1
5345,6326,1
5345,4279,1
5345,1212,1
5345,6337,1
5345,196,1
5345,197,1
5345,6349,1
5345,5328,1
5345,5330,1
5345,4309,1
5345,213,1
5345,3290,1
5345,6367,1
5345,223,1
5345,4319,1
5345,6371,1
5345,4324,1
5345,4323,1
5345,4330,1
5345,3308,1
5345,1263,1
5345,3312,1
5345,1266,1
5345,4343,1
5345,4350,1
5345,2310,1
5345,6409,1
5345,2320,1
5345,273,1
5345,2331,1
5345,2335,1
5345,6434,1
5345,6441,1
5345,3370,1
5345,300,1
5345,302,1
5345,5424,1
5345,1328,1
5345,3377,1
5345,3378,1
5345,5431,1
5345,3386,1
5345,2364,1
5345,321,1
5345,326,1
5345,328,1
5345,6475,1
5345,6476,1
5345,5454,1
5345,336,1
5345,1361,1
5345,4433,1
5345,4438,1
5345,1368,1
5345,345,1
5345,6490,1
5345,4444,1
5345,2396,1
5345,361,1
5345,6507,1
5345,4460,1
5345,6508,1
5345,1390,1
5345,1395,1
5345,4469,1
5345,3447,1
5345,4478,1
5345,1411,1
5345,4494,1
5345,5519,1
5345,6545,1
5345,1426,1
5345,6547,1
5345,1427,1
5345,1429,1
5345,5526,1
5345,1430,1
5345,5527,1
5345,5535,1
5345,3489,1
5345,421,1
5345,4521,1
5345,429,1
5345,4527,1
5345,1458,1
5345,438,1
5345,5567,1
5345,5569,1
5345,4545,1
5345,453,1
5345,3526,1
5345,3527,1
5345,5579,1
5345,5582,1
5345,1488,1
5345,1489,1
5345,5588,1
5345,3546,1
